Eliminate?,Title,NWits,Note JBC
,"Franke, Johannes (?): 'Von zweierlei Wegen'",16,
,"Franke, Johannes: Predigten",2,
,"Frankfurter, Philipp: 'Pfarrer von Kahlenberg'",1,
,"Franz von Retz: 'Defensorium inviolatae virginitatis Mariae', lat. und dt.",9,
,"Franziskus von Assisi: 'Expositio in Pater noster', dt.",3,
,Franziskus von Assisi: 'Testament',4,
,"Frauenburg, Johann: 'Anweisung, wie der Bürgermeister sich in seinem Amacht halten soll'",2,
,"Frauenburg, Johann: 'Secretarium'",1,
,"Frauenlob, Nikolaus: Arzneibuch ('Elixir Nicolay Frawnlob von Hiersperg')",5,
,Freidank: Sprüche,199,
,"Fressant, Hermann: 'Hellerwertwitz'",4,
,"Frey, Kaspar: 'Schwabenkriegschronik'",1,
,"Fridericus astronomus: 'Algebra', dt.",1,
,"Fridolin, Stephan: 'Buch von den Kaiserangesichten'",1,
,"Fridolin, Stephan: 'Der geistliche Herbst'",3,
,"Fridolin, Stephan: 'Der geistliche Mai'",4,
,"Fridolin, Stephan: 'Lehre für angefochtene und kleinmütige Menschen'",1,
,"Fridolin, Stephan: 'Schatzbehalter'",5,
,"Fridolin, Stephan: Predigten",1,
,Friedrich der Karmeliter: 'Buch von der himmlischen Gottheit',18,
,Friedrich der Knecht: Lyrik,1,
,Friedrich von Hausen: Lyrik,4,
,Friedrich von Leiningen: Lyrik,1,
,Friedrich von Nürnberg: 'Deutsche Rhetorik',13,
,Friedrich von Saarburg: 'Vom Antichrist',2,
,Friedrich von Sonnenburg: Sangspruchstrophen,7,
,"Fries, Hans: Chronik über den Burgunderkrieg",2,
,"Fries, Lorenz: 'Chronik der Bischöfe von Würzburg'",2,
,"Fries, Lorenz: 'Geschichte des Bauernkriegs'",1,
,"Frisch, Bartholomäus: 'Prophezeiung für das Jahr 1503'",1,
,Fröschel von Leidnitz: 'Belauschtes Liebesgespräch',7,
,Fröschel von Leidnitz: 'Der Prozess im Himmel',1,
,Fröschel von Leidnitz: 'Die Liebesprobe',5,
,"Frowin von Krakau: 'Antigameratus', lat.-dt.",6,
,Frumon: Lied,1,
,"Fründ, Hans: 'Chronik'",2,
,"Fuetrer, Ulrich: 'Bayerische Chronik'",15,
,"Fuetrer, Ulrich: 'Buch der Abenteuer' I-III",5,
,"Fuetrer, Ulrich: 'Lanzelot' (Prosaroman)",3,
,"Fuetrer, Ulrich: 'Lanzelot' (strophisch) ('Buch der Abenteuer' III)",3,
,"Fuller, Heinrich, von Hagenau: 'Opus de moribus prelatorum', dt.",8,
,Fünf Fragen und Antworten,1,
,Fünfundzwanzig Eigenschaften eines geistlichen Pilgrims,1,
,Gabriel von Lebenstein: 'Von den gebrannten Wässern',22,
,Gallus von Königssaal: 'Malogranatum' (hd. Übersetzung),5,
,Gallus von Prag: 'Prager Sendbrief Missum imperatori',7,
,Gast,4,
,Gebet(e),1107,"""prayer"""
,Gebetbuch,1182,"""prayer book"", so I guess any kind of prayer"
,Gebetsanweisung,53,Prayer instructions
,Gedicht auf die Äbtissin Elisabeth von Künsberg,1,
,Gedicht vom Schöffenwesen,1,
,Gedicht zum Lobe Kölns,1,
,"Gedicht: 'Freue dich, Magd Gottes'",1,
,Gedrut: Lyrik,1,
,"Geiler, Johannes, von Kaysersberg: 'Der bilger mit seinen eygenschaften'",1,
,"Geiler, Johannes, von Kaysersberg: 'Trostspiegel'",1,
,"Geiler, Johannes, von Kaysersberg: Predigten",14,
,"Geiler, Johannes, von Kaysersberg: Übersetzung von 'De arte moriendi' des Johannes Gerson (= 'Opus tripartitum' III)",1,
,Geistliche Betrachtung für Ordensleute,2,
,Geistliche Dichtung(en),35,Spiritual poems
,Geistliche Texte / Traktate / Betrachtungen,355,Spiritual texts / tracts / reflections
,Geistlicher Text,39,spiritual text
,Geistliches Lied,104,Spiritual song
,"Gellinckhusen, Johan: Chronikalische Notizen",1,
,Gelre: 'Wapenboek',2,
,Geltar,1,
,Genealogie der Grafen von Flandern,8,
,Genealogie der Welfen,6,
,"Gensbein, Johannes: Beschreibungen der Festlichkeiten",1,
,Georg Aunpeck von Peuerbach: Bemerkungen über Abstände und Größe der Planeten,2,
,Georg von Egloffstein: 'Preußische Ordenschronik' 1433-1455,6,
,Georg von Egloffstein: Tagebuch der Visitationsreise 1451-1452,2,
,Georg von Ehingen: 'Reisen nach der Ritterschaft',1,
,Georg von Nürnberg: 'Sprachbuch',5,
,"Gerard van Vliederhoven: 'Cordiale de IV novissimis', dt.",38,
,"Gerhard von Lüttich: 'De doctrina cordis', dt.",2,
,Gerhard von Minden: 'Wolfenbütteler Äsop',2,
,"Gerhard von Solo: 'Super nono Almansoris Rasis', dt.",1,
,Gerhard von Sterngassen: 'Predigt am Sankt-Antonius-Tag',1,
,Gerichtsordnung Kaiser Friedrichs III.,1,
,"Gernpaß, Michel (?): Poetische 'Secretum secretorum'-Bearbeitung",7,
,"Gerson, Johannes: 'De exercitiis discretis devotorum simplicium', dt.",4,
,"Gerson, Johannes: 'De mendicitate spirituali', dt.",1,
,"Gerson, Johannes: 'De mystica theologia', dt.",1,
,"Gerson, Johannes: 'Monotessaron', dt.",3,
,"Gerson, Johannes: 'Opus tripartitum' I = 'De decem praeceptis', dt. von Johannes von Speyer (?)",5,
,"Gerson, Johannes: 'Opus tripartitum' II = 'De confessione', dt. von Johannes von Speyer (?)",5,
,"Gerson, Johannes: 'Opus tripartitum' III = 'De arte moriendi', dt.",6,
,"Gerson, Johannes: 'Opus tripartitum' III = 'De arte moriendi', dt. von Johannes von Speyer (?)",6,
,"Gerson, Johannes: 'Opus tripartitum', dt.",2,
,"Gerson, Johannes: 'Opus tripartitum', dt. von Heinrich von Preußen",1,
,"Gerson, Johannes: Kompilation aus seinen mystischen Schriften",2,
,"Gerson, Johannes: Opus tripartitum' II = 'De confessione', dt.",2,
,"Gerstenberg, Wigand: 'Landeschronik von Thüringen und Hessen'",2,
,"Gerstenberg, Wigand: 'Regententafel von Thüringen und Hessen'",1,
,Gert van der Schüren: 'Klever Chronik',3,
,Gertrud von Helfta: 'Ein botte der götlichen miltekeit',27,
,Gervelin: Sangspruchdichtung,1,
,Geschichtstafel der österreichischen Herzöge,1,
,Gespräch einer geistlichen Mutter und Tochter über 17 theologische Fragen,2,
,Gillis de Wevel: 'Leven van St. Amandus',1,
,Girnant von Schwalbach: 'Reise zum Heiligen Grab',1,
,Gisbert: Predigt,1,
,Giselher von Slatheim: Predigten,5,
,Glaubensbekenntnisse / 'Auslegung des Glaubensbekenntnisses Ob wir mit Cristo ymmer wellen leben',13,
,"Glockendon, Georg: 'Von der kindpethkelnerin vnnd von den dienstmaiden von den erbarn dirn'",1,
,"Glöckner, Johann: 'Regimen'",1,
,Glossen,85,Glosses
,Glossenhandschrift (ahd. / as.),1332,"Just means ""glossed manuscript"", so it is not really a witness"
,"Gluf, Heinz: Spruch gegen den Schwäbischen Bund",1,
,"Göbel, August: Rechnungs- und Notizbuch (nd. und lat.)",1,
,"Gobi, Johannes: 'Scala coeli', dt.",2,
,Godeverd van Wevele: 'Van den XII dogheden',4,
,Goeli: Lyrik,2,
,"Goltschlacher, Rudolf: Predigt",1,
,Gösli von Ehenhein: Lieder,1,
,"Gösseler, Johann: Lied",1,
,"Gossembrot, Sigismund: 'Die drei göttlichen und die vier Angeltugenden' (Gedicht, nur Überschrift und Vorwort erhalten)",1,
,Gottfried von Franken: 'Pelzbuch',44,
,Gottfried von Hagenau: Lyrik,1,
,Gottfried von Neifen: Lyrik,4,
,Gottfried von Straßburg: 'Tristan',30,
,Gottfried von Straßburg: Lieder,2,
,"Gottfried, Johannes: Übersetzung von 'Calumniae non temere credentum' des Lukian",1,
,"Gottfried, Johannes: Übersetzung von 'Charon' des Lukian",2,
,"Gottfried, Johannes: Übersetzung von 'De fato' des Cicero",2,
,"Gottfried, Johannes: Übersetzung von 'Defensio Epicuri' des Cosma Raimondi",1,
,"Gottfried, Johannes: Übersetzung von 'Epistula 9' des Seneca",1,
,"Gottfried, Johannes: Übersetzung von 'Isagogicon moralis disciplinae' des Leonardo Bruni",2,
,"Gottfried, Johannes: Übersetzung von 'Oeconomica' I des Pseudo-Aristoteles",1,
,"Gottfried, Johannes: Übersetzung von 'Paradoxa' des Cicero",2,
,"Gottfried, Johannes: Übersetzung von 'Praecepta ad Demonicum' des Pseudo-Isokrates",2,
,"Gottfried, Johannes: Übersetzung von 'Somnium Scipionis' des Cicero",1,
,"Gottfried, Johannes: Übersetzung von Curtius Rufus",1,
,"Gottfried, Johannes: Übersetzung von Livius",1,
,Gotz: Rezepte,1,
,Gozold: 'Der Liebesbrief',4,
,Graf Heinrich von Anhalt: Lieder,2,
,Graf Kraft von Toggenburg: Lyrik,2,
,Graf Rudolf von Fenis-Neuenburg: Lyrik,4,
,"Grat, Heinrich: Pestregimen",1,
,"Gredinger, Johann: Kalender mit Monatsregeln",1,
,Gregor der Große: 'Auslegung über Ps 50' ('Bußklage'),1,
,"Gregor der Große: 'Dialogi', dt.",16,
,"Gregor der Große: 'Expositio in Cantica Canticorum', dt.",1,
,"Gregor der Große: Briefe, dt.",1,
,Gregor der Große: Passionsgebet,9,
,"Gregor der Große: Predigten, dt.",1,
,"Grevenstein, Hermann: Lied gegen die Hussiten, lat.-dt.",1,
,"Grießenpeck, Kaspar: Rezept der ausprenten wasser",1,
,"Grimlaicus: 'Regula solitariorum', dt. / 'Regensburger Waldregel'",2,
,"Grimlaicus: 'Regula solitariorum', dt. / 'St. Galler Waldregel'",2,
,Grimon: Lied,1,
,"Groningen, Rainer: 'Schichtspiel'",1,
,"Groninger, Peter: 'Von sant Sebastian'",1,
,"Groote, Geert: 'Getijdenboek'",52,
,"Groote, Geert: Psalmenübersetzung",5,
,"Groß, Erhart: '43 Gespräche'",1,
,"Groß, Erhart: 'Cordiale', dt.",2,
,"Groß, Erhart: 'Geistliche Lehre'",1,
,"Groß, Erhart: 'Geographischer Traktat'",2,
,"Groß, Erhart: 'Grisardis'",9,
,"Groß, Erhart: 'Laiendoctrinal'",3,
,"Groß, Erhart: 'Nonnenwerk'",4,
,"Groß, Erhart: 'Super oracione dominica', dt.",1,
,"Groß, Erhart: 'Witwenbuch'",1,
,"Gruber, Wenzel: 'Chronik der Herren Trennbeck'",1,
,Gründungsgeschichte von St. Katharinental,1,
,Grundzinsbuch von Raitenhaslach,1,
,"Grünemberg, Konrad: 'Bericht über die Pilgerfahrt ins Hl. Land 1486'",4,
,"Grünenberg, Konrad: 'Österreichische Wappenchronik'",1,
,"Grünenberg, Konrad: 'Wappenbuch'",1,
,"Grünpeck, Joseph: Prognostikon",2,
,"Guillaume de Deguileville: 'Pèlerinage de la vie humaine', ndl.",3,
,Gundacker von Judenburg: 'Christi Hort',5,
,"Gundelfingen, Heinrich: 'Krönung und Salbung König Karls VIII.'",1,
,"Gundelfinger, Mathias: 'Zurzacher Passionsspiel'",1,
,Günther von dem Forste: Lieder,2,
,"Gürtler, Konrad: 'Aufzeichnis des Zeugs 1462'",1,
,"Gutevrunt, Heinrich: 'Historia von der vorstorunge troye'",2,
,"Gutjar, Henze: Lieder",1,
,"Gutkorn, Hans (?): Schmähgedicht auf Adolf von Nassau",1,
,"Gutkorn, Hans: Gedicht über die Eroberung von Mainz",2,
,Gutolf von Heiligenkreuz: 'Consilium amoris',1,
,"Haasenwein, Hans: 'Hermannstädter Kunstbuch'",1,
,Hadamar von Laber: 'Die Jagd',17,
,Hadewijch: 'Brieven',4,
,Hadewijch: 'Lijst der Volmaakten',2,
,Hadewijch: 'Mengeldichten',4,
,Hadewijch: 'Strofische Gedichten',4,
,Hadewijch: 'Visioenen',3,
,"Hadlaub, Johannes: Lieder",2,
,"Hagen, Franz: Pesttherapie",1,
,"Hagen, Gottfried: 'Reimchronik der Stadt Köln'",3,
,"Hagen, Henning: 'Der staed croneke to Helmstede'",1,
,"Haller, Hans II.: Geschlechterbuch",3,
,"Haller, Heinrich: 'Brandans Meerfahrt'",1,
,"Haller, Heinrich: 'Leben der Altväter'",1,
,"Haller, Heinrich: 'Passion nach den 4 Evangelien' (Übersetzung der 'Passio Christi' des Jakob von Paradies)",1,
,"Haller, Heinrich: 'Von den guten Sitten'",1,
,"Haller, Heinrich: 'Von der Ankunft Jesu Christi'",1,
,"Haller, Heinrich: 'Von der Liebe Gottes'",1,
,"Haller, Heinrich: Konzepte",2,
,"Haller, Heinrich: Predigten",4,
,"Haller, Heinrich: Übersetzung der 'Expositio super evangelium in cena domini' des Oglerius de Locedio",1,
,"Haller, Heinrich: Übersetzung der 'Expositio super orationem dominicam' des Godefridus Herilacensis",2,
,"Haller, Heinrich: Übersetzung der 'Hieronymus-Briefe'",3,
,"Haller, Heinrich: Übersetzung der 'Imitatio Christi' des Thomas Hemerken von Kempen",1,
,"Haller, Heinrich: Übersetzung der 'Narratio incohationis ordinis Carthusiensis'",2,
,"Haller, Heinrich: Übersetzung der 'Visio Tnugdali'",1,
,"Haller, Heinrich: Übersetzung der 'Vita S. Hilaronis' des Hieronymus",1,
,"Haller, Heinrich: Übersetzung der Briefe des Lentulus und des Pilatus",1,
,"Haller, Heinrich: Übersetzung der Homilie des Pseudo-Origenes über Io 20,11",2,
,"Haller, Heinrich: Übersetzung der Karthäuserregel",1,
,"Haller, Heinrich: Übersetzung der Legende von Erzbischof Udo von Magdeburg",1,
,"Haller, Heinrich: Übersetzung des 'Tractatus de Purgatorio S. Patricii' ('Fegfeuer des hl. Patricius')",1,
,"Haller, Heinrich: Übersetzung eines Auszugs der 'Antiquitates iudaicae' des Flavius Josephus",1,
,"Haller, Heinrich: Übersetzung von 'De amore Dei et proximi' des Albertanus von Bresica",1,
,"Haller, Heinrich: Übersetzung von 'De spiritualibus ascensionibus' des Gerard Zerbolt van Zutphen",1,
,"Haller, Heinrich: Übersetzung von Kap. I,5 des 'Stimulus amoris'",1,
,"Haller, Ruprecht: 'Ordnung des Ein- und Ausreitens Kaiser Friedrichs III. im Jahr 1485'",1,
,Hane der Karmelit: Predigten,11,
,"Haneron, Anthonius: 'De epistolis brevibus edendis', dt. von Magister Fridericus",3,
,Hans der Bekehrer: Predigt,1,
,Hans von Anwil: Lied,1,
,Hans von Bühel: 'Die Königstochter von Frankreich',1,
,Hans von Bühel: 'Dyocletianus Leben',1,
,Hans von der Gruben: Pilgerreisebericht,1,
,Hans von Landshut II: Lied,1,
,Hans von Lucken: 'Aderlaßanhang',4,
,Hans von Redwitz: Pilgerreisebericht,1,
,Hans von Speyer: Fecht- und Ringkampflehre,1,
,Hans von Sternberg: 'Reise nach Santiago de Compostela und Jerusalem im Jahr 1514',1,
,Hans von Waltheym: Pilgerreisebericht,1,
,Hans von Westernach: 'Lied von der Schlacht bei Seckenheim',2,
,Hans von Westernach: 'Lobspruch',1,
,Hans von Westernach: 'Von posheit und untrú',1,
,"Harder, Konrad: 'Der Minne Lehen'",1,
,"Harder, Konrad: 'Frauenkranz'",6,
,"Harder, Konrad: 'Goldener Reihen'",10,
,"Harder, Konrad: 'Goldener Schilling'",4,
,"Harer, Peter: Gedicht über die Hochzeit Pfalzgraf Friedrichs II. von der Pfalz mit Dorothea von Dänemark",2,
,"Hartlieb, Johannes: 'Alexander'",21,
,"Hartlieb, Johannes: 'Brandan'",4,
,"Hartlieb, Johannes: 'Buch aller verbotenen Kunst'",3,
,"Hartlieb, Johannes: 'De amore deutsch'",16,
,"Hartlieb, Johannes: 'Dialogus miraculorum', dt.",1,
,"Hartlieb, Johannes: 'Kräuterbuch'",9,
,"Hartlieb, Johannes: 'Kunst der Gedächtnüß'",11,
,"Hartlieb, Johannes: 'Mondwahrsagebuch'",9,
,"Hartlieb, Johannes: 'Namenmantik'",12,
,"Hartlieb, Johannes: 'Secreta mulierum' und 'Trotula'",12,
,"Hartlieb, Johannes: 'Selon les ditz-Traktat', dt.",1,
,"Hartlieb, Pseudo-Johannes: 'Chiromantie' / 'Buch von der hand'",2,
,"Hartlieb, Pseudo-Johannes: 'Kriegsbuch'",4,
,Hartmann von Aue: 'Der arme Heinrich',7,
,Hartmann von Aue: 'Die Klage' ('Das Büchlein'),1,
,Hartmann von Aue: 'Erec',4,
,Hartmann von Aue: 'Gregorius',13,
,Hartmann von Aue: 'Iwein',34,
,Hartmann von Aue: Lieder,3,
,Hartmann von Heldrungen: Bericht über die Vereinigung des livländischen Schwertbrüderordens mit dem Deutschen Orden,1,
,Hartmann von Kronenberg: Predigten,1,
,Hartmann von Starkenberg: Lieder,1,
,Hartmann von Stockheim: 'Roßarzneibuch',2,
,Hartwig von dem Hage: 'Leben der hl. Margarete',1,
,Hartwig von dem Hage: 'Tagzeitengedicht',3,
,Hartwig von Erfurt: 'Postille',14,
,Hartwig von Erfurt: Plenar,5,
,Hartwig von Raute: Lyrik,2,
,"Has, Kunz: 'Der falschen Bettler Täuscherei'",1,
,"Has, Kunz: 'Lobspruch auf die Erbauung des Kornhauses'",1,
,"Has, Kunz: 'Von allerlei Räuberei'",1,
,"Has, Kunz: 'Von der Welt Lauf'",1,
,"Hasenstaud, Peter: Lied",2,
,"Haß, Georg: Predigt",2,
,"Hätzlerin, Klara: 'Liederbuch'",3,
,"Hauser, Bruder Bernhard: Über die Wege zum himmlischen Jerusalem",1,
,Hawart: Lieder,2,
,Hawich der Kellner: 'Sankt Stephans Leben',1,
,"Hayden, Gregor: 'Salomon und Markolf'",1,
,"Hayweger, Augustin: Lied",1,
,"Hebenstreyt, Hans: 'Kaschauer Ratsordnung'",1,
,"Heff, Leonhard: 'Weltchroniksammlung'",4,
,Heidenreich: Predigt 'Von der unmeßigen minne',1,
,"Heimburg, Gregor: Apologie im Namen König Georgs von Poděbrad vom 28.7.1466, dt.",1,
,"Heimburg, Gregor: Appellation König Georgs von Poděbrad vom 14.4.1467, dt.",1,
,Hein van Aken: 'Die Rose',8,
,Heinrich (von Basel) II: Reimpaarsprüche,1,
,Heinrich der Klausner: Mariendichtung,1,
,Heinrich der Teichner: Gedichte,43,
,Heinrich Renbold der Matzensüß: Rezept gegen den Krampf,1,
,Heinrich von Baldenstetten: Bearbeitung der 'Wundarznei' Heinrichs von Pfalzpaint,1,
,Heinrich von Beeck: 'Agrippina',7,
,Heinrich von Beringen: 'Schachbuch',2,
,Heinrich von Beringen: Lieder,1,
,Heinrich von Beringen: Reimpaargedicht,1,
,"Heinrich von Bitterfeld: 'De contemplatione et vita activa', dt.",2,
,"Heinrich von Bitterfeld: 'Regimen vitae cum confessionali', dt.",1,
,Heinrich von Breslau: Lieder,3,
,Heinrich von Brühl: Arzneibuch,1,
,Heinrich von Burgeis: 'Der Seele Rat',1,
,"Heinrich von Coesfeld: 'Epistula de instructione iuvenum et novitiorum', mndl.",1,
,Heinrich von dem Türlin: 'Diu Crône',5,
,Heinrich von der Mure: Lieder,1,
,"Heinrich von Dissen: 'Genealogia Christi', dt.",1,
,"Heinrich von Dissen: 'Liber proverbiorum', dt.",1,
,"Heinrich von Dissen: 'Super Pater noster', dt.",1,
,Heinrich von Dissen: Übersetzung von 'De institutione virginis' des Ambrosius,1,
,Heinrich von Dissen: Übersetzung von 'De viduis' des Ambrosius,1,
,Heinrich von Dissen: Übersetzung von 'De virginibus' des Ambrosius,1,
,Heinrich von Dissen: Übersetzung von 'De virginitate' des Ambrosius,1,
,Heinrich von Dissen: Übersetzung von 'Exhortatio virginitatis' des Ambrosius,1,
,Heinrich von Ekkewint: Dictum,1,
,Heinrich von Ekkewint: Predigten,2,
,Heinrich von Engelthal: 'Vita der Schwester Gerdrut von Engelthal',1,
,Heinrich von Frauenberg: Lieder,1,
,Heinrich von Freiberg: 'Die Legende vom heiligen Kreuz',2,
,Heinrich von Freiberg: 'Johann von Michelsberg' ('Die Ritterfahrt'),1,
,Heinrich von Freiberg: 'Tristan',5,
,"Heinrich von Friemar: 'De decem praeceptis', dt.",6,
,"Heinrich von Friemar: 'De quattuor instinctibus', dt.",40,
,Heinrich von Hesler: 'Apokalypse',20,
,Heinrich von Hesler: 'Erlösung',3,
,Heinrich von Hesler: 'Evangelium Nicodemi',16,
,Heinrich von Hohenlohe: 'Bericht über die Eroberung Preußens durch den Deutschen Orden',2,
,"Heinrich von Keppel: 'De nativitate et vita Domini', dt.",1,
,Heinrich von Kröllwitz: 'Vaterunserauslegung',5,
,Heinrich von Landshut: 'Der Traum am Feuer',1,
,Heinrich von Langenstein (?): 'Über die Beichte',1,
,"Heinrich von Langenstein: 'De discretione spirituum', dt.",5,
,"Heinrich von Langenstein: 'Epistola de contemptu mundi an Graf Johann von Eberstein', dt.",1,
,Heinrich von Langenstein: 'Erkenntnis der Sünde',89,
,"Heinrich von Langenstein: 'Gegen den Eigenbesitz im Kloster', dt.",4,
,"Heinrich von Langenstein: 'Homilie zur Assumptio Mariae', dt.",1,
,"Heinrich von Langenstein: 'Speculum animae', dt.",3,
,Heinrich von Lauingen: 'Roßarznei',2,
,Heinrich von Löwen: 'Kölner Predigt',3,
,Heinrich von Löwen: Geistlicher Spruch,1,
,"Heinrich von Mondeville: 'Chirurgia', dt.",2,
,Heinrich von Morungen: Lyrik,9,
,Heinrich von Mügeln: 'Der Meide Kranz',4,
,Heinrich von Mügeln: 'Ungarnchronik',10,
,Heinrich von Mügeln: 'Valerius-Maximus-Auslegung',23,
,Heinrich von Mügeln: Sangspruchdichtung,18,
,Heinrich von München: 'Weltchronik',29,
,Heinrich von Neustadt: 'Apollonius von Tyrland',5,
,Heinrich von Neustadt: 'Visio Philiberti',1,
,Heinrich von Neustadt: 'Von Gottes Zukunft',9,
,Heinrich von Nördlingen: Briefe,1,
,Heinrich von Offenburg: Predigten,2,
,Heinrich von Pfalzpaint: 'Wundarznei',10,
,Heinrich von Pforzen: 'Der Pfaffe in der Reuse',8,
,Heinrich von Rang: Stadtratsgedicht,1,
,Heinrich von Rugge: Lyrik,4,
,Heinrich von Sax: Lieder,1,
,Heinrich von Schaffhausen: Predigt,3,
,Heinrich von St. Gallen: 'Hindernisse zu geistlicher Vollkommenheit',1,
,Heinrich von St. Gallen: 'Magnificat-Auslegung',20,
,Heinrich von St. Gallen: 'Marienleben',38,
,Heinrich von St. Gallen: 'Passionstraktat',188,
,Heinrich von St. Gallen: Predigtzyklus über die 'Acht Seligkeiten',10,
,Heinrich von Stretelingen: Lyrik,2,
,Heinrich von Tettingen: Lieder,1,
,Heinrich von Veldeke: 'Eneas',16,
,Heinrich von Veldeke: 'Servatius',2,
,Heinrich von Veldeke: Lieder,3,
,Heinrich: 'Litanei',2,
,Heinrich: 'Reinhart Fuchs',3,
,Heinz der Kellner: 'Konni',1,
,Heinzelin von Konstanz: 'Von dem Ritter und von dem Pfaffen',1,
,Heinzelin von Konstanz: 'Von den zwein Sanct Johansen',4,
,"Hel, Erhard: Predigt",1,
,"Helbling, Seifried: Seifried Helbling",2,
,"Helewegh, Hermann: Städtische Chronik (Stadtbuch)",1,
,"Helm, Franz: 'Buch von den probierten Künsten'",6,
,Helwic von Germar: Predigten,1,
,Helwig: 'Märe vom heiligen Kreuz',1,
,Hendrik van Santen: 'Collacien',1,
,"Henlein, Johannes: Predigten",1,
,Hentz von den Eichen: 'Streitgespräch zwischen Seele und Leib',1,
,"Herbert von Clairvaux: 'Liber miraculorum' - Exzerpte, deutsch",1,
,Herbort von Fritzlar: 'Liet von Troye',4,
,Hermann Konemund: Göttinger Liebesbriefe,1,
,Hermann von Bruychoyfen: 'Heroldsbuch des Jülicher Ordens',1,
,"Hermann von Bruychoyfen: 'Stammbaum von Philipp dem Aufrechten, Pfalzgraf bei Rhein, und dessen Gemahlin Margaretha'",1,
,Hermann von Erfurt: Bittschrift,1,
,Hermann von Fritzlar: 'Heiligenleben',10,
,Hermann von Linz: Sentenz über das Leiden,1,
,Hermann von Loveia: Predigten,1,
,"Hermann von Oesfeld: 'Cautela', dt.",11,
,"Hermann von Oesfeld: 'Premis', dt.",8,
,"Hermann von Reichenau: Antiphon 'Alma redemptoris mater', dt.",1,
,Hermann von Sachsenheim: 'Das Schleiertüchlein',3,
,Hermann von Sachsenheim: 'Der Goldene Tempel',2,
,Hermann von Sachsenheim: 'Der Spiegel',5,
,Hermann von Sachsenheim: 'Die Grabschrift',1,
,Hermann von Sachsenheim: 'Die Grasmetze',8,
,Hermann von Sachsenheim: 'Die Mörin',8,
,Hermann von Sachsenheim: 'Die Unminne',1,
,Hermann von Sachsenheim: 'Jesus der Arzt',1,
,"Herolt, Johannes: Predigten ('Rosengart')",1,
,"Herp, Hendrik: 'Scala amoris novem distincta scalaribus', ndl.",1,
,"Herp, Hendrik: 'Spiegel der Vollkommenheit', mndl.",3,
,"Herp, Hendrik: 'Spiegel der Vollkommenheit', nd.",3,
,"Herp, Hendrik: 'Spiegel der Vollkommenheit', obd.",25,
,Herrand von Wildonie: 'Der betrogene Gatte',1,
,Herrand von Wildonie: 'Der nackte Kaiser',1,
,Herrand von Wildonie: 'Der nackte Kaiser'  (Prosaauflösung),1,
