id,title,nwits
BIB4439,I bileue in god,1
BIB4441,Iche Edward Kynge,1
BIB4442,Ich herdemen,1
BIB4443,Ichot a burde in a,1
BIB4444,Ichot a burde in boure,1
BIB4445,I comawnde alle þe ratons,1
BIB4446,I conjoure the laythely,1
BIB4447,Iesu cristes milde moder,1
BIB4448,Iesu crist heouene kyng,1
BIB4449,Iesu for þi muchele miht,1
BIB4450,Iesu my suete,1
BIB4453,Iesu þat for vs,1
BIB4454,Iesu þat wolde,1
BIB4455,If a thought,1
BIB4457,If I synge,1
BIB4458,If man him,1
BIB4459,If ony persone,1
BIB4460,If þou serue,1
BIB4461,If þou wyse,1
BIB4462,If y halde,1
BIB4463,I had my syluer,1
BIB4464,I hafe set,1
BIB4465,I haue a hole,1
BIB4466,I haue a lady,1
BIB4467,I haue a thing,1
BIB4468,I haue laborede,1
BIB4469,I haue nowe sett,1
BIB4470,I have a gentil cok,1
BIB4471,I have a ȝong suster,1
BIB4472,I have a newe gardyn,1
BIB4473,I have grete marvell,1
BIB4474,I have in harte,1
BIB4475,I herd an harping,1
BIB4476,I herd a playnt,1
BIB4477,I herde a carpyng,1
BIB4478,I-hereþ nv one,1
BIB4479,Ihesu almygty and,1
BIB4480,Ihesu als þow,1
BIB4481,Ihesu as þu,1
BIB4482,Ihesu Criste haue mercy,1
BIB4483,Ihesu crist I the,1
BIB4485,Ihesu crist of Nazareþ,1
BIB4486,Ihesu Crist þat is,1
BIB4487,Ihesu cryste saynte,1
BIB4488,Ihesu cryst ryhtful,1
BIB4489,Ihesu for þe,1
BIB4490,Ihesu for thi blode,1
BIB4491,Ihesu lord welcom,1
BIB4493,Ihesu my lefe,1
BIB4494,Ihesu my lord,1
BIB4495,Ihesu myne,1
BIB4496,Ihesu of his moder,1
BIB4497,Ihesu of whayme,1
BIB4498,Ihesu restyd,1
BIB4499,Ihesus doþ him,1
BIB4500,Ihesus for thi holy name,1
BIB4501,Ihesus þat diȝedest,1
BIB4502,Ihesus þat sprong,1
BIB4503,Ihesus woundes,1
BIB4504,Ihesu þat al þis,1
BIB4505,Ihesu that diede,1
BIB4507,Ihesu the sonne,1
BIB4508,Ihesu þi name,1
BIB4510,Ihesu þt was borne,1
BIB4512,Ihu cryste þat dyed,1
BIB4513,Ihu for þyn precius blode,1
BIB4514,Ihu lord blyssed,1
BIB4515,Ihu my luf,1
BIB4516,Ihu that alle this,1
BIB4517,I knowlech to god,1
BIB4518,I leue in godd,1
BIB4519,Ilka man,1
BIB4520,Ilke a fyngir,1
BIB4521,Ilke a wys,1
BIB4522,I loue,1
BIB4523,I made,1
BIB4524,I may woll,1
BIB4525,I muste go,1
BIB4526,In a chambre,1
BIB4529,In a fryht,1
BIB4530,In alle maner þrifte,1
BIB4531,In all this warld,1
BIB4532,In a mornyng of May,1
BIB4533,In a noon,1
BIB4535,In a semely someres,1
BIB4536,In a sesone,1
BIB4540,In bedlem is,1
BIB4541,In bedlem this berde,1
BIB4542,In biginning,1
BIB4543,In blossemed buske,1
BIB4544,I ne haue,1
BIB4545,I ne may leuen,1
BIB4546,In euery place,1
BIB4547,In euery plas,1
BIB4548,In euyn yer,1
BIB4549,In ffull grett,1
BIB4550,In hys beyng,1
BIB4551,In iiij Poyntys,1
BIB4552,In Marche,1
BIB4553,In may hit murgeþ,1
BIB4554,In May whan euery,1
BIB4555,In my conscience,1
BIB4556,In my ȝowþe,1
BIB4557,In my hertt,1
BIB4558,I not what,1
BIB4559,In patras,1
BIB4561,In Somer bifore,1
BIB4562,In sory tyme,1
BIB4563,In þat time als,1
BIB4564,In þat time and,1
BIB4565,In þe ceson,1
BIB4566,In the contre,1
BIB4567,In þee god,1
BIB4568,In the lende,1
BIB4569,In the name of þe blessid trinyte,1
BIB4570,In the name of the holi trinite,1
BIB4571,In þe vale,1
BIB4572,In þis tyme a chyld,1
BIB4573,In þis tyme cryst,1
BIB4574,In þis werd,1
BIB4575,In thy condicioun,1
BIB4576,In thys tre,1
BIB4577,In token,1
BIB4578,In-to þi handes,1
BIB4579,Inwardliche lord,1
BIB4580,In Wenlok,1
BIB4581,In whom,1
BIB4582,In Wiltshire,1
BIB4583,In worschupe,1
BIB4584,Ion blessis,1
BIB4585,Ion Clerke of,1
BIB4586,Ioy blissid lady,1
BIB4587,Ioye and blisse,1
BIB4589,I praye þe spirit,1
BIB4590,I pray þe lady,1
BIB4591,I pray you M,1
BIB4592,I pray yow maydens,1
BIB4593,I saw a fayr maydyn,1
BIB4594,I saw a swete,1
BIB4595,I sayh hym,1
BIB4596,I schalle pray,1
BIB4597,I schal yowe tell,1
BIB4598,I see a Rybane,1
BIB4599,I senege ilch,1
BIB4601,Is tell yw,1
BIB4602,Is ðeos burch,1
BIB4603,Is wan of,1
BIB4605,I syng of a myden,1
BIB4606,It fell ageyns,1
BIB4607,I þanke þe lorde,1
BIB4608,I þank þe ihu,1
BIB4609,I þe honoure,1
BIB4610,I þinge,1
BIB4611,I þonke þe lord,1
BIB4612,It is bred,1
BIB4613,It is first,1
BIB4614,It is nouth,1
BIB4615,I trow in,1
BIB4616,Ittes knowyn,1
BIB4617,It wern fowre letterys,1
BIB4618,Iuellis pricious,1
BIB4619,Iuy is,1
BIB4621,I warne you,1
BIB4622,I wile ȝat,1
BIB4623,I wile ȝou alle,1
BIB4624,I wolde witen,1
BIB4625,I wold lene,1
BIB4626,I wole be mendid,1
BIB4627,I wot a,1
BIB4628,I-wyss I-wyss,1
BIB4629,Jhesu lord owr,1
BIB4630,Jhesu that arte jentylle,1
BIB4631,Joly cheperte,1
BIB4632,Jolyfte,1
BIB4633,Juce of lekes,1
BIB4634,Kavser of,1
BIB4635,Kepe thy syght,1
BIB4638,Knele down,1
BIB4639,Know er,1
BIB4640,Knowyn alle men,1
BIB4641,Knyȝte in travayle,1
BIB4642,Kyndeli is,1
BIB4643,Kyneriche wel i-dist,1
BIB4645,Kype and save,1
BIB4646,Kyrieleyson have,1
BIB4647,Kyryeleyson Cristeleyson,1
BIB4648,Kysse or thow,1
BIB4649,Ladd Y the daunce,1
BIB4650,Lady marye,1
BIB4651,Lady of pite,1
BIB4652,Late as I,1
BIB4653,Leche oþ,1
BIB4654,Leerne þou,1
BIB4655,Lefdy blisful,1
BIB4656,Len puet,1
BIB4657,Lenten ys come,1
BIB4659,Lerne bodyly,1
BIB4660,Lestenit lordynges I you beseke,1
BIB4662,Lestenyt lordynges boþe,1
BIB4663,Lestnit nou and habbit,1
BIB4664,Let þy worke,1
BIB4665,Leuedie ic þenke,1
BIB4666,Leuedi sainte,1
BIB4667,Leuedy for þare,1
BIB4668,Leve is the,1
BIB4669,Leve lystynes,1
BIB4670,Lex is layde,1
BIB4671,Listenythe nowe &,1
BIB4672,Listyns lordingus to,1
BIB4673,Litel uotit,1
BIB4674,Liuis firist,1
BIB4675,Lo fol,1
BIB4676,Lo here is,1
BIB4677,Lo karmentis,1
BIB4678,Loke er þin herte,1
BIB4679,Loke how Flaundres,1
BIB4680,Loke man,1
BIB4681,Loke or þu,1
BIB4683,Lo lemman,1
BIB4684,Lollai lollai,1
BIB4685,Lo moises bush,1
BIB4686,Longe slepers,1
BIB4687,Long wilbe,1
BIB4688,Looke out here,1
BIB4690,Lorde gode Ihu,1
BIB4691,Lorde god to þe,1
BIB4692,Lorde I ȝelde,1
BIB4693,Lorde þat art,1
BIB4694,Lorde þat ȝeuest,1
BIB4695,Lord god as þou,1
BIB4696,Lord how,1
BIB4697,Lord I bidde,1
BIB4698,Lord iesu þin,1
BIB4699,Lordinges wytouten,1
BIB4700,Lord Jhesu Crist ȝat sitit,1
BIB4701,Lord my God,1
BIB4702,Lord sunged,1
BIB4703,Lord swete Ihu,1
BIB4704,Lord þat lenest,1
BIB4706,Lordynges I warne,1
BIB4707,Lordyngis dygne,1
BIB4708,Lordyngis leue,1
BIB4709,Loss lous,1
BIB4710,Loue hauiþ me,1
BIB4711,Loue is a selkud,1
BIB4712,Loue is blisse,1
BIB4713,Loue is out,1
BIB4714,Loue is sofft,1
BIB4715,Loue made crist,1
BIB4716,Loue me,1
BIB4717,Louerd asse þu ard,1
BIB4718,Louerd crist ich,1
BIB4719,Louerd crist þou,1
BIB4720,Louerd godd in hondes,1
BIB4721,Louerd ihesu crist ich,1
BIB4722,Louerd þu clepedest me,1
BIB4723,Loue þou art,1
BIB4724,Loue wolle I,1
BIB4725,Lovely lordynges,1
BIB4727,Luffe luffe,1
BIB4728,Luf wil I,1
BIB4729,Luke in his lesson leres to,1
BIB4730,Lullay lullay litel child child,1
BIB4732,Lutel wot hit,1
BIB4733,Lystyne lordys verament,1
BIB4734,Lystyn lordyngys qwatte,1
BIB4735,Lystyn man &,1
BIB4737,Lyth and lysten both,1
BIB4738,Maddamys alle,1
BIB4739,Maiden & moder cum,1
BIB4740,Maidin and moder þat,1
BIB4741,Maist thou now,1
BIB4742,Man a-mong,1
BIB4743,Man and woman,1
BIB4744,Man and wyman,1
BIB4745,Man be war of,1
BIB4746,Man be war or,1
BIB4747,Man be war þe,1
BIB4748,Man bihold,1
BIB4749,Man by-hold hou,1
BIB4750,Man folwe Seint,1
BIB4751,Man ȝyf þat,1
BIB4752,Man haue hit,1
BIB4753,Man haue in mynde,1
BIB4754,Manhed &,1
BIB4755,Manie ȝeres,1
BIB4756,Man if þu hast,1
BIB4757,Man in Heuyn,1
BIB4758,Man in merthe,1
BIB4759,Man is but,1
BIB4760,Man is liche,1
BIB4761,Man loke,1
BIB4762,Mannys soule,1
BIB4763,Man of the self,1
BIB4764,Man remember,1
BIB4765,Man sigh,1
BIB4767,Man þenke here on,1
BIB4768,Man þus on rode,1
BIB4769,Man vpon mold,1
BIB4770,Man wenit,1
BIB4771,Many a man,1
BIB4772,Man yff thou a,1
BIB4773,Man yff thow,1
BIB4774,Many man,1
BIB4775,Man ys dethys,1
BIB4776,Marie ful,1
BIB4777,Marie ȝow quen,1
BIB4778,Marie Mayden,1
BIB4779,Marie Modur and,1
BIB4780,Marie Modur Qwen,1
BIB4781,Marie Modur wel þe,1
BIB4782,Mari milde,1
BIB4783,Marye blisful,1
BIB4784,Marye goddis,1
BIB4785,Mary for the loue,1
BIB4786,Mary is a lady,1
BIB4787,Mary moder cum,1
BIB4788,Mary moder meke,1
BIB4789,Mary moder of mercy,1
BIB4791,Matheu hat mad,1
BIB4792,Mayde and moder,1
BIB4793,Mayde and moder glade,1
BIB4794,Mayden moder,1
BIB4795,Mayden Modur,1
BIB4796,Mayde wiþoute make,1
BIB4797,May no man,1
BIB4798,Maysters that,1
BIB4799,Men hem bimenin,1
BIB4800,Men hem compleynes,1
BIB4801,Men may leue,1
BIB4802,Men rent me,1
BIB4804,Merci Marie maydene,1
BIB4805,Mercyful quene,1
BIB4806,Mercy is hendest,1
BIB4807,Mercy me,1
BIB4808,Merie singen,1
BIB4809,Me þingkit,1
BIB4810,Middelerd for mon,1
BIB4811,Mi dere lemman,1
BIB4812,Mi lord with herte,1
BIB4813,Mi loue is falle,1
BIB4814,Mi mind is mukel,1
BIB4815,Mirie it is,1
BIB4816,Mi word,1
BIB4817,Moder milde flur,1
BIB4818,Mon in þe mone,1
BIB4820,Moste glorious lord,1
BIB4821,Most glorius quene,1
BIB4822,Most i ryden,1
BIB4823,Murie a tyme,1
BIB4824,Musyng vppon,1
BIB4825,My cares,1
BIB4826,My dere an,1
BIB4828,My deþ,1
BIB4829,My doȝter,1
BIB4830,My fayr lady,1
BIB4833,My hertes Ioie,1
BIB4834,My hert ys,1
BIB4835,My ladyes,1
BIB4836,Myldeste of moode,1
BIB4837,My lefe,1
BIB4838,My lefe ys,1
BIB4839,My lord whan,1
BIB4840,My lyue yhynde,1
BIB4841,Myne awen dere sone,1
BIB4842,Myne hert is set,1
BIB4843,Myn owne dere ladi,1
BIB4844,Myn worldly Ioy,1
BIB4845,My-self walkyng,1
BIB4846,My trewest tresowre,1
BIB4847,My woofull hert,1
BIB4848,Nakyd into þis warlde,1
BIB4849,Naueþ my saule,1
BIB4851,Ne haue þou no god,1
BIB4852,Ne mai no lewed,1
BIB4853,Ne saltou neuer,1
BIB4854,No god,1
BIB4855,No more,1
BIB4856,Nou Bernes,1
BIB4857,Nou goth þe sonne,1
BIB4858,Nou ȝe alle,1
BIB4859,Nou ihc for þi,1
BIB4860,Nou skrynkeþ,1
BIB4861,Now Criste,1
BIB4862,Nowe is Englond,1
BIB4863,Nowel el,1
BIB4864,Nowe the lawe,1
BIB4865,Nowe vnderstonde,1
BIB4866,Now fresshe,1
BIB4867,Now god almyghty,1
BIB4868,Now god almythty,1
BIB4869,Now god þat syttyst,1
BIB4870,Now good swet,1
BIB4871,Now goot falshed,1
BIB4872,Now ȝee that will,1
BIB4873,Now herken euery man,1
BIB4874,Now Ihu lord,1
BIB4875,Now I schal,1
BIB4876,Now is the Fox drevin,1
BIB4878,Now rightwis Iuge,1
BIB4879,Now to speke,1
BIB4880,Now wel may me,1
BIB4882,Now wursheppful,1
BIB4883,Now ys Crystemas,1
BIB4884,Now ys wele,1
BIB4885,Nu is vp,1
BIB4886,Nu sittet,1
BIB4887,Nu þis fules,1
BIB4888,Nu þu vnseli bodi,1
BIB4889,O beauteous braunche,1
BIB4890,O bewtie,1
BIB4891,O blessed ihu,1
BIB4892,O blessed mary,1
BIB4893,O Blissed god,1
BIB4894,O blyssedfull berd,1
BIB4895,O blyssed king,1
BIB4896,O cryste Ihu,1
BIB4897,O dethe,1
BIB4898,Of alle mennys,1
BIB4899,Of alle þe bryddus,1
BIB4900,Of alle þe craftes,1
BIB4901,Of alle þe ioyus,1
BIB4902,Of alle þe witti,1
BIB4903,Of all þi frendes,1
BIB4904,Of a mon,1
BIB4905,Of euerykune tre,1
BIB4906,Off alle floures,1
BIB4908,Off alle Werkys,1
BIB4909,Off a trewe loue,1
BIB4910,Off seruyng men,1
BIB4911,Of gretter cause,1
BIB4912,Of honny,1
BIB4913,Of mary a mayd,1
BIB4914,Of one stable,1
BIB4916,O fresch floure,1
BIB4917,Of Rybaudȝ,1
BIB4919,Of thes frer mynours,1
BIB4920,Of this martir,1
BIB4921,Of this matter,1
BIB4922,Of vr vife,1
BIB4923,Of yiftis,1
BIB4924,O gentyl,1
BIB4925,O glorious quene,1
BIB4926,O glorius god redemer,1
BIB4927,O glorius Iohan,1
BIB4928,O ȝe al,1
BIB4929,O Ihu cryste,1
BIB4930,O Ihu lett,1
BIB4931,O Ihu mercy,1
BIB4932,O Ihu þat,1
BIB4933,O Ihu to all,1
BIB4934,O Jhesu grant,1
BIB4935,O kendly,1
BIB4936,Okure þrow,1
BIB4937,O lady myne,1
BIB4939,O Lord allmyghty,1
BIB4940,O lord of loue,1
BIB4941,O lorde so,1
BIB4942,O lord omnipotent,1
BIB4943,O man beholde,1
BIB4944,O man-kynde,1
BIB4945,O man stond,1
BIB4946,O man thow,1
BIB4947,O Man vnkynde,1
BIB4949,O mestres,1
BIB4950,Omnes gentes,1
BIB4951,O mors,1
BIB4952,O Mossie,1
BIB4953,On dai bringd,1
BIB4955,On hit is,1
BIB4956,On leome,1
BIB4957,On word and ȝiuinge,1
BIB4958,Opon a somer,1
BIB4959,Or crist into,1
BIB4960,Orri be,1
BIB4961,O sapiencia,1
BIB4962,O Swete angell,1
BIB4963,O þou fortune,1
BIB4964,Ouer all gatis,1
BIB4965,Oure fader in heuen,1
BIB4966,Our shyp,1
BIB4967,Out of þe blosme,1
BIB4968,O Vanite,1
BIB4969,Owre kynge went,1
BIB4970,Owt of ȝour slepe,1
BIB4971,O ye all,1
BIB4972,O ye lovers,1
BIB4973,Passe forþe,1
BIB4974,Pater noster,1
BIB4975,Pees maketh,1
BIB4976,Penaunce is,1
BIB4977,Peny is,1
BIB4978,Pes lordyngs,1
BIB4979,Phebus fonde,1
BIB4980,Pore and hungri,1
BIB4981,Pore of spirit,1
BIB4982,Prayes to God,1
BIB4983,Preste ne monke,1
BIB4984,Prid man,1
BIB4985,Primum nomen,1
BIB4986,Proh dolor,1
BIB4987,Pryde is out,1
BIB4988,Pryde wraþ,1
BIB4990,Pryd pryd,1
BIB4991,Quan I haue,1
BIB4992,Quanne hic se,1
BIB4994,Quene of hevyn,1
BIB4995,Quene of parage,1
BIB4996,Quen of hewyn,1
BIB4997,Qvanne I zenke onne,1
BIB4998,Qwan crist was borne,1
BIB4999,Qwan drede,1
BIB5000,Qween of heuene,1
BIB5001,Qwete,1
BIB5002,Qworle in,1
BIB5003,Qwyll mene haue her,1
BIB5004,Rabe moyses,1
BIB5005,Regem regum,1
BIB5006,Regina celi and Lady,1
BIB5007,Regina celi letare In,1
BIB5008,Regina celi qwene,1
BIB5009,Religious pepille,1
BIB5010,Remembryd by scriptures,1
BIB5011,Rex regum,1
BIB5012,Riche mannis,1
BIB5013,Ryht godely fressh,1
BIB5014,Sainte Nicolaes godes druþ,1
BIB5016,Salomon þe,1
BIB5017,Saluator mundi domine ffader,1
BIB5018,Saluator mundi domine To,1
BIB5019,Salue wyth all,1
BIB5020,Sanctus beda,1
BIB5022,Saynt George of,1
BIB5023,Saynt paule þe,1
BIB5024,Say the best and,1
BIB5025,Sche saw yeis women,1
BIB5026,Schrude and fede,1
BIB5027,Seint elene I,1
BIB5028,Seinte marie clane,1
BIB5029,Seinte marie leuedi,1
BIB5030,Seinte Mari moder,1
BIB5031,Seint Ieremie telleþ,1
BIB5032,Selden gifis men,1
BIB5033,Se meche,1
BIB5034,Semenaunt is,1
BIB5035,Senful man be-þing,1
BIB5037,Sey nou man,1
BIB5038,Seynt Iohn for grace,1
BIB5039,Seynt Iorge our,1
BIB5040,Seynt Nicholas was,1
BIB5041,Sey sinful,1
BIB5042,Sey þe best,1
BIB5043,Sey þu vessel,1
BIB5044,Siȝe and sorwe,1
BIB5045,Siker to,1
BIB5046,Siknes of hire,1
BIB5047,Silly sicht i,1
BIB5048,Sinful kynde,1
BIB5049,Sinne & fulþe,1
BIB5050,Sire emperoure,1
BIB5051,Sith fortune,1
BIB5052,Sith Gabriell gan,1
BIB5053,Sithe god hathe chose,1
BIB5054,Sluggy & slowe,1
BIB5055,Solomon seyth,1
BIB5056,So longe ic,1
BIB5057,Somer is comen &,1
BIB5058,Some tyme Y loued,1
BIB5059,Sometyme Y louid,1
BIB5060,Sori is þe fore,1
BIB5061,Soruhe and sey,1
BIB5062,Soveraigne lorde,1
BIB5063,Spend and God,1
BIB5064,Stanes beþ,1
BIB5065,Steddefast crosse,1
BIB5066,Stel is gud,1
BIB5067,Stod ho,1
BIB5069,Strong it hus,1
BIB5071,Suete leman,1
BIB5072,Suete sone,1
BIB5074,Sume men,1
BIB5075,Summe maner,1
BIB5076,Suo sit fairhed,1
BIB5078,Svmer is icumen,1
BIB5079,Swarte smekyd,1
BIB5080,Swete and benyngne,1
BIB5081,Swete Ihesu crist,1
BIB5084,Swete ihu cryst,1
BIB5085,Swete lady now,1
BIB5086,Swet ihc hend,1
BIB5087,Swet Ihesus is cum,1
BIB5088,Synful man loke vp,1
BIB5089,Synful man ne dred,1
BIB5091,Syth alle that in,1
BIB5092,Syth in thys world,1
BIB5094,Take wynde,1
BIB5095,Tappster fyll,1
BIB5097,Teche ich man,1
BIB5098,Tell we,1
BIB5099,Tel nouth,1
BIB5100,Þar þe child is,1
BIB5101,Þat einen,1
BIB5102,Þat I hete,1
BIB5103,That ilke man,1
BIB5104,That in thi mischef,1
BIB5105,That lord þt lay,1
BIB5106,That pasaunte,1
BIB5107,That was Ihu,1
BIB5108,Þat ylke day,1
BIB5109,Thayr ys no myrth,1
BIB5110,The best tre,1
BIB5111,The boris hede,1
BIB5112,Þe borys hed,1
BIB5113,The bysshope Scrope,1
BIB5114,The cok seithe,1
BIB5116,The fals fox,1
BIB5117,Þe ferste day,1
BIB5118,Þe ferste Ioye,1
BIB5119,Þe flour of hour,1
BIB5120,The fyrst day wan,1
BIB5121,Þe garlond þt,1
BIB5122,Þe grace of god,1
BIB5123,Þe grace of godde,1
BIB5124,Þe grace of ihu,1
BIB5125,The grace of the holy,1
BIB5126,The grete god,1
BIB5127,Þe ȝates of parais,1
BIB5128,The hart lovyt,1
BIB5129,The herrere degre,1
BIB5130,The high Astrapotent,1
BIB5131,The holy gost,1
BIB5132,Þeh þet hi,1
BIB5133,Þe ioye of oure herte,1
BIB5134,Þe ioye of ur hert,1
BIB5135,Þe king of heuen,1
BIB5136,The krycket,1
BIB5137,The last tyme,1
BIB5138,The law of god,1
BIB5139,Þe lif of þis,1
BIB5140,Þe lion,1
BIB5141,The man that I loued,1
BIB5142,The man that wol,1
BIB5143,Þe man þt luste,1
BIB5145,The masse,1
BIB5146,The merthe of alle,1
BIB5147,The milde Lomb,1
BIB5148,The mone in,1
BIB5149,Þe mon þat is,1
BIB5151,Þe most worthye,1
BIB5152,Then all your doyngs,1
BIB5153,Þenc man of mi,1
BIB5155,Thenke hertely,1
BIB5156,Þenke þt ded,1
BIB5157,The nowmer,1
BIB5158,Þeo soþe luue,1
BIB5159,The propyrte of,1
BIB5160,Ther ben iij poyntis,1
BIB5161,Þe rede stremes,1
BIB5164,There stood,1
BIB5165,There was a man that,1
BIB5166,There was suim teme,1
BIB5167,Þer is a busch,1
BIB5168,Þer is non gres,1
BIB5169,Ther is no rose,1
BIB5170,The Rose,1
BIB5171,The Rote is ded,1
BIB5172,Ther was a ladie,1
BIB5173,Þer wer iij,1
BIB5174,Ther ys a body,1
BIB5175,Þer ys no merth,1
BIB5176,Þe saule haskis,1
BIB5177,These lettris þre,1
BIB5178,The shype ax,1
BIB5179,Þe siker soþe,1
BIB5180,Þe slauwe man,1
BIB5181,Þe stille sue,1
BIB5182,Þe sunne of grace,1
BIB5183,The ten commawndementis,1
BIB5184,The tixt of holy writ,1
BIB5185,Þe þanne,1
BIB5186,Þe þing þt,1
BIB5188,Þe werd wt,1
BIB5189,Þe wise herte,1
BIB5191,Þe worm,1
BIB5192,Þe wyse mon in,1
BIB5193,Þey loue be strong,1
BIB5194,Þies woundes,1
BIB5195,Þin herte,1
BIB5196,This babe,1
BIB5197,This blessyd boke,1
BIB5198,This enderday,1
BIB5200,This endurs nyght,1
BIB5201,Þis endyr day,1
BIB5202,This holy tyme make,1
BIB5203,This holy tyme oure,1
BIB5204,Þis is a wondir,1
BIB5206,This is the songe,1
BIB5207,Þis is þi sete,1
BIB5208,This louely lady,1
BIB5209,This may I,1
BIB5210,This Palamon,1
BIB5211,This present,1
BIB5212,This rose,1
BIB5213,Þi stille suge,1
BIB5214,Þis time man,1
BIB5215,Þis tyme is born,1
BIB5216,Þis water,1
BIB5217,Þis wondir wel,1
BIB5218,This worde,1
BIB5219,Þis word lordlinggis,1
BIB5220,Þis world hym,1
BIB5221,Þis world is falce,1
BIB5222,Þis world ys delyd,1
BIB5223,This worle wondreþ,1
BIB5224,This ys no,1
BIB5225,Þi tunge,1
BIB5226,Þi wyckede dedis,1
BIB5227,Þo dedtur,1
BIB5228,Þo ihu crist,1
BIB5229,Þo oure lord god,1
BIB5230,Þou most fort,1
BIB5232,Thou synfull man,1
BIB5233,Þou þat werred,1
BIB5234,Þou þt sellest,1
BIB5236,Þowrh flesch,1
BIB5238,Thoythis fre,1
BIB5239,Thre gude brether,1
BIB5240,Throwe a towne,1
BIB5241,Throw hys hond,1
BIB5242,Thrugh grace,1
BIB5243,Thurwe my ryȝt,1
BIB5244,Þu salt hauen,1
BIB5245,Þu schald o,1
BIB5246,Þu sikest sore,1
BIB5247,Thus y,1
BIB5248,Þu þad madist,1
BIB5249,Þu wost wol,1
BIB5250,Þy lord,1
BIB5251,Þyn heritage,1
BIB5252,Thynke man qware off,1
BIB5253,Thynke on me,1
BIB5254,Thynk man qwerof,1
BIB5256,Thys indrys day,1
BIB5257,Thys mayden,1
BIB5258,Timor mortis,1
BIB5259,Today in,1
BIB5260,To God,1
BIB5261,To ȝou hie,1
BIB5262,To have in mynde,1
BIB5263,To loue,1
BIB5264,To nyȝt,1
BIB5265,To pleyȝen,1
BIB5266,To the chyld,1
BIB5267,To the holy,1
BIB5268,To the now,1
BIB5269,To thynke,1
BIB5270,To you beholders,1
BIB5271,Tre thinges þar ern,1
BIB5272,Trewloue trewe,1
BIB5273,Tronos celorum,1
BIB5274,Trst in,1
BIB5275,Trusty seldom,1
BIB5276,Truth it,1
BIB5277,Tutiuillus,1
BIB5278,Two stones,1
BIB5279,Tydynges I bryng,1
BIB5281,Tyll home,1
BIB5283,Ure fadir þat hart,1
BIB5284,Vertues &,1
BIB5285,Veryly,1
BIB5287,Vid word,1
BIB5288,VIIJ ys,1
BIB5289,Vncomly in,1
BIB5290,Vnder a forest,1
BIB5291,Vnder a tre,1
BIB5292,Vndir a park,1
BIB5293,Vndo þi dore,1
BIB5294,Vnkinde man,1
BIB5295,Vnkynde man,1
BIB5296,Vnto you,1
BIB5297,Vpon a lady my,1
BIB5298,Vpon my Ryght,1
BIB5299,Vpon þe rode,1
BIB5301,Vs preyen bileue,1
BIB5302,Vuele men,1
BIB5303,Vycyce,1
BIB5304,Vz quo iam,1
BIB5305,Waich & wreschede,1
BIB5306,Wake man,1
BIB5307,Wan ic wente,1
BIB5308,Wanne hol man,1
BIB5310,Wanne mine eyhnen,1
BIB5311,Wanne the hillus,1
BIB5312,Wan we wor,1
BIB5313,Wan y was,1
BIB5314,War þe from,1
BIB5316,Water & blod,1
BIB5317,Wat heylet man,1
BIB5318,Wat is he,1
BIB5319,Wat is more,1
BIB5320,We bern abowtyn,1
BIB5321,We fynde wryttyn,1
BIB5323,Welcome be ȝe,1
BIB5324,Welcome be thys,1
BIB5325,Welcome be ye,1
BIB5327,Welcome lord,1
BIB5328,Wele were him,1
BIB5329,Wellecome Edwarde,1
BIB5330,Welle was hire,1
BIB5331,Wel were hym,1
BIB5332,Wenest þu,1
BIB5333,Wen i o þe rode,1
BIB5334,Wenne hic soe,1
BIB5335,Wenne þin eyen,1
BIB5336,Wenne Wenne,1
BIB5337,Wen þe rede,1
BIB5338,Wen þe turuf,1
BIB5339,Weole þu art,1
BIB5340,Weping haueþ,1
